Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","688","Serbie","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2018","2018","million kcal","6568918","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","688","Serbie","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2019","2019","million kcal","6635861.76","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","688","Serbie","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","135980","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","688","Serbie","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","143673.62","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","688","Serbie","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","98535","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","688","Serbie","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","84639.34","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","688","Serbie","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2018","2018","million kcal","2525132.84","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","688","Serbie","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2019","2019","million kcal","2588991.22","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","688","Serbie","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2018","2018","g","134705.3","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","688","Serbie","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2019","2019","g","140988.03","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","688","Serbie","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2018","2018","g","190444.37","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","688","Serbie","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2019","2019","g","194700.59","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2018","2018","million kcal","88246","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2019","2019","million kcal","89585.01","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","1593","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","1683.59","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","1953","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","1976.88","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2018","2018","million kcal","21947.05","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2019","2019","million kcal","22397.81","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2018","2018","g","1806.88","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2019","2019","g","1830.9","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2018","2018","g","1443.11","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2019","2019","g","1459.64","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2018","2018","million kcal","6249448","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2019","2019","million kcal","6269881.23","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","106582","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","109505.41","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","118292","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","142081.35","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2018","2018","million kcal","271053.41","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2019","2019","million kcal","298188.38","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2018","2018","g","32976.28","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2019","2019","g","35031.56","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2018","2018","g","13463.33","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2019","2019","g","14999.14","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2018","2018","million kcal","3938699","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2019","2019","million kcal","4111569.87","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","62490","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","65345.36","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","122457","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","134806.36","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2018","2018","million kcal","1792746.47","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2019","2019","million kcal","1875770.61","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2018","2018","g","74361.15","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2019","2019","g","77835.47","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2018","2018","g","154824.75","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2019","2019","g","161956.74","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2018","2018","million kcal","1795948","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2019","2019","million kcal","1756033.66","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","34119","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","32877.06","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","42032","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","40691.44","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2018","2018","million kcal","616024.56","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2019","2019","million kcal","642132.2","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2018","2018","g","38629.58","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2019","2019","g","41507.28","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2018","2018","g","44751.79","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2019","2019","g","46076.99","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","729","Soudan","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2018","2018","million kcal","34159448","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","729","Soudan","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2019","2019","million kcal","35173584.67","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","729","Soudan","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","835693","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","729","Soudan","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","866303.07","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","729","Soudan","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","652393","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","729","Soudan","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","710864.95","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","729","Soudan","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2018","2018","million kcal","5500948.68","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","729","Soudan","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2019","2019","million kcal","5482221.99","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","729","Soudan","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2018","2018","g","311305.71","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","729","Soudan","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2019","2019","g","310326.08","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","729","Soudan","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2018","2018","g","387923.26","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","729","Soudan","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2019","2019","g","387077.86","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","728","Soudan du Sud","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2019","2019","million kcal","6369206.66","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","728","Soudan du Sud","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","139729.05","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","728","Soudan du Sud","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","189401.36","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","728","Soudan du Sud","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2019","2019","million kcal","2067872.77","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","728","Soudan du Sud","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2019","2019","g","119254.78","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","728","Soudan du Sud","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2019","2019","g","134544.24","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","144","Sri Lanka","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2018","2018","million kcal","19820266","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","144","Sri Lanka","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2019","2019","million kcal","20020187.66","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","144","Sri Lanka","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","384171","E","Valeur estimée"
